,epoch,perpexity,val_loss
0,1.0,366.77789205656023,5.904756466091915
1,2.0,290.24830714586955,5.670736788160887
2,3.0,258.1028196141424,5.553358031167579
3,4.0,243.54639082433448,5.495307441109016
4,5.0,235.53310629841985,5.461851482338072
5,6.0,232.47760761498262,5.448793909055769
6,7.0,229.1467508199355,5.434362631583105
7,8.0,229.83238991686724,5.437350303771618
8,9.0,231.80325923544228,5.445888991356597
9,10.0,231.91599049327397,5.446375196145889
10,11.0,233.96599483456555,5.455175783577745
11,12.0,233.5158085291695,5.453249777297626
12,13.0,235.94059011362717,5.463580036527917
13,14.0,236.44413514933282,5.465711965015435
14,15.0,239.89355974147745,5.480195323889124
15,16.0,237.56568975585,5.470444173676848
16,17.0,237.92969520763998,5.47197523174558
17,18.0,241.02830510976315,5.484914375182338
18,19.0,241.8909564145424,5.48848703128067
19,20.0,244.6306433091705,5.49974949467517
20,21.0,244.72375576207065,5.500130046905621
21,22.0,246.09150791567245,5.505703450160734
22,23.0,247.87003522326913,5.5129045572829165
23,24.0,248.01131099825034,5.513474353988842
24,25.0,251.38132935334738,5.526971026705111
25,26.0,251.10609620117424,5.525875543850412
26,27.0,253.7689611989033,5.5364242515008675
27,28.0,256.05216829309416,5.54538120611365
28,29.0,257.99606222280687,5.552944322102842
29,30.0,258.4243913367463,5.554603161171698
30,31.0,258.55755281766614,5.555118310628543
31,32.0,260.1617215791528,5.5613034437235935
32,33.0,263.21899494273083,5.572986366082388
33,34.0,264.7183197326889,5.578666316255228
34,35.0,264.7155574596054,5.578655881437199
35,36.0,266.3141890720583,5.584676773683794
36,37.0,268.789070777678,5.593926948513149
37,38.0,270.83147766303335,5.601496773806587
38,39.0,270.49486007631475,5.6002530965397
39,40.0,271.18725939629235,5.60280957633547
40,41.0,275.08216203435245,5.617069824077403
41,42.0,275.3956163250916,5.6182086686845425
42,43.0,278.0700254845311,5.627872972203745
43,44.0,276.0346443203042,5.620526380739463
44,45.0,278.86657386149267,5.630733437545859
45,46.0,278.8551846733526,5.6306925957175915
46,47.0,278.36148346814656,5.628920569277532
47,48.0,282.04925523486025,5.642081719639546
48,49.0,280.36974833557076,5.636109261806529
49,50.0,282.27626036643056,5.642886238086927
50,51.0,282.78033223937604,5.644670385067085
51,52.0,285.219345124416,5.653258516269298
52,53.0,285.1388005607152,5.652976081224421
53,54.0,286.8791340566707,5.659060991366038
54,55.0,286.5143875932041,5.657788753369296
55,56.0,287.72854590193776,5.662017486705761
56,57.0,288.1641450121961,5.66353026573631
57,58.0,289.30106235528785,5.667467884133273
58,59.0,291.91929798592963,5.676477387308672
59,60.0,290.46068979640694,5.671468248018148
60,61.0,293.56033078291665,5.6820831744745535
61,62.0,297.16332518102314,5.694281904088489
62,63.0,294.5519112859443,5.685455256780269
63,64.0,294.69349407667687,5.68593581307199
64,65.0,292.1940766284766,5.677418227476892
65,66.0,294.2825349167276,5.684540308988931
66,67.0,293.9868543506171,5.683535053245882
67,68.0,295.86950027053007,5.689918479644591
68,69.0,297.9304750604495,5.696860154119244
69,70.0,297.1859949121049,5.694358188288121
70,71.0,296.80741138946763,5.693083481970228
71,72.0,299.9754678049805,5.703700697329128
72,73.0,297.49956995771436,5.695412779464352
73,74.0,300.21241714714586,5.704490281259149
74,75.0,300.26508813967496,5.704665711619822
75,76.0,300.63141338483086,5.7058849741371045
76,77.0,302.28249780998567,5.711362003351096
77,78.0,301.9723957477043,5.710335608388269
78,79.0,302.4590678888152,5.711945955551051
79,80.0,303.8710610138257,5.716603470030926
80,81.0,305.0826423660912,5.720582698482114
81,82.0,304.85590711429,5.719839229283657
82,83.0,303.8073245607092,5.716393699682455
83,84.0,305.9986476967748,5.72358068265103
84,85.0,304.9039768771695,5.719996897127151
85,86.0,304.7565193083328,5.719513160448673
86,87.0,309.18700882817285,5.733946300397776
87,88.0,310.141798047997,5.737029605955784
88,89.0,307.38971758132544,5.7281163809071955
89,90.0,309.4685929681316,5.734856610297456
90,91.0,310.9981175370633,5.739786859225427
91,92.0,312.3475208013374,5.7441164166624805
92,93.0,312.6236139939569,5.744999955741996
93,94.0,311.65979668963325,5.741912197670574
94,95.0,313.53815851263266,5.747921070409617
95,96.0,315.3912011205024,5.753813776614438
96,97.0,312.02644342601195,5.743087938788568
97,98.0,316.9678124686089,5.758800230768038
98,99.0,318.40687403865843,5.763330043054577
99,100.0,318.761097074859,5.764441910219129
