,epoch,perpexity,val_loss
0,1.0,337.36250288025036,5.821158028429785
1,2.0,295.8981419823637,5.6900152801784865
2,3.0,281.34887274050755,5.639595439262083
3,4.0,266.1232710441144,5.5839596264113815
4,5.0,253.46203317721523,5.535214041310434
5,6.0,248.07864088019036,5.513745796222649
6,7.0,242.57762980353934,5.491321782050328
7,8.0,240.7527673229976,5.483770545204063
8,9.0,253.5921925793035,5.535727435729948
9,10.0,251.25794393876907,5.5264800765402
10,11.0,253.12955592449114,5.533901436412868
11,12.0,251.6861561348141,5.528182899177757
12,13.0,249.84023368970404,5.520821648331831
13,14.0,250.15965662851863,5.522099340541187
14,15.0,250.32769815094608,5.522770852127393
15,16.0,250.87194808290488,5.524942641951943
16,17.0,254.14221984254937,5.537894030961422
17,18.0,256.7253813283211,5.548006958440432
18,19.0,256.9549486176613,5.548900772321325
19,20.0,260.2046324463507,5.561468369326347
20,21.0,262.88100312468373,5.57170147018507
21,22.0,264.39684246037274,5.577451165623214
22,23.0,268.32664425008244,5.592205060179177
23,24.0,268.4210631215504,5.592556878626262
24,25.0,271.6483771039659,5.604508498762738
25,26.0,273.1141640459972,5.609889891089356
26,27.0,273.59527033109873,5.611649898797437
27,28.0,276.6396654132099,5.62271581246783
28,29.0,277.2020450899171,5.624746644957787
29,30.0,278.56668166832225,5.629657462192297
30,31.0,283.4247853459642,5.646946780545924
31,32.0,283.5469837465224,5.6473778369374825
32,33.0,283.8646856616435,5.648497665680704
33,34.0,283.70473624094603,5.64793403621527
34,35.0,287.56902660299323,5.661462923951956
35,36.0,290.88918011779697,5.672942370302022
36,37.0,292.40938441243105,5.678154821794367
37,38.0,297.6474521032752,5.695909739520011
38,39.0,297.99259514078324,5.697068637675813
39,40.0,294.97827977140184,5.6869017257356
40,41.0,297.29215390554396,5.694715338487094
41,42.0,292.5701806401503,5.678704571704877
42,43.0,296.5378594780462,5.692174898239306
43,44.0,300.72130185161996,5.7061839283620746
44,45.0,303.82664692374766,5.71645729837493
45,46.0,310.3235847009569,5.737615574692206
46,47.0,308.81119636148117,5.732730075140612
47,48.0,308.92319317639686,5.733092680227975
48,49.0,314.5312104523532,5.751083309538966
49,50.0,313.11817809870035,5.746580685090663
50,51.0,311.8179542901044,5.742419537679468
51,52.0,312.50447710826495,5.744618795820277
52,53.0,315.772992028543,5.755023575772093
53,54.0,322.35499367906004,5.775653403118133
54,55.0,319.2872307799996,5.766091107627608
55,56.0,320.68709460804126,5.770465864567426
56,57.0,318.75207230351975,5.764413597795878
57,58.0,330.27025755986176,5.799911281596491
58,59.0,326.70965228850406,5.78907186297776
59,60.0,329.40588188653805,5.797290673948835
60,61.0,321.27103428581177,5.772285110442013
61,62.0,326.8711459890428,5.789566044276388
62,63.0,335.1535162512499,5.814588684323598
63,64.0,334.1285677270687,5.811525852223456
64,65.0,338.5101524457167,5.824554084356676
65,66.0,323.76623433069466,5.780021756407341
66,67.0,319.834293159331,5.7678030277944154
67,68.0,325.2168697997764,5.78449225148125
68,69.0,334.85813145282424,5.813706953928089
69,70.0,329.6182467238182,5.797935156708756
70,71.0,324.48567456321985,5.782241388985451
71,72.0,327.73320081843366,5.792199865246063
72,73.0,328.9466582580017,5.7958956046660015
73,74.0,335.30187697105947,5.815031251342168
74,75.0,333.3679440585628,5.809246817099528
75,76.0,332.32276742509754,5.806106687684298
76,77.0,339.6478461966686,5.827909334373774
77,78.0,337.8851983521481,5.82270618794323
78,79.0,336.54661681172814,5.81873667384856
79,80.0,335.17642639495904,5.814657039150857
80,81.0,340.06431798464826,5.829134770262799
81,82.0,341.03199553528134,5.831976301431106
82,83.0,343.9900431054999,5.840612712493743
83,84.0,345.74101802525723,5.845689991972452
84,85.0,334.39353187614813,5.812318538547845
85,86.0,338.3500202162304,5.824080922427695
86,87.0,338.59138346292417,5.824794021835147
87,88.0,339.6160534977399,5.827815725103603
88,89.0,337.87349484500953,5.822671549817942
89,90.0,341.40948424576663,5.833082590424871
90,91.0,341.11826944140967,5.832229248357957
91,92.0,344.6987264800813,5.842670778941238
92,93.0,342.3048634233874,5.8357017535082045
93,94.0,342.0076550031489,5.834833119862251
94,95.0,342.77708921245164,5.837080350220721
95,96.0,340.8037254400267,5.83130672635089
96,97.0,349.2717469812443,5.855850263861353
97,98.0,346.8507863041807,5.84889467681499
98,99.0,349.65848642844264,5.856956925064952
99,100.0,346.1696233641016,5.846928895865606
