,epoch,perpexity,val_loss
0,1.0,311.4779180110393,5.741328446504602
1,2.0,272.9284732299304,5.6092097580354565
2,3.0,257.9239432784836,5.552664747967224
3,4.0,250.9093251120698,5.525091619330059
4,5.0,247.25462133928016,5.510418661285803
5,6.0,243.86350574693296,5.496608666092644
6,7.0,241.92477892995407,5.488626846970801
7,8.0,241.0073459870784,5.484827414300295
8,9.0,239.16257317785096,5.477143543186513
9,10.0,238.7916133665808,5.475591260996288
10,11.0,239.0266386569673,5.476575004536201
11,12.0,240.43061179044528,5.482431531453089
12,13.0,240.3418915712712,5.482062457849416
13,14.0,241.16677437676162,5.485488704024317
14,15.0,242.91500799264622,5.492711620812647
15,16.0,244.66506689113208,5.499890201332926
16,17.0,247.26600250982148,5.510464690389522
17,18.0,248.97627328690302,5.517357603920112
18,19.0,252.73495571529716,5.532341333736559
19,20.0,255.5751082429452,5.543516332170114
20,21.0,257.7098966210594,5.551834520572681
21,22.0,260.3670543331546,5.562092382872221
22,23.0,263.3122846311062,5.573340721817633
23,24.0,266.10508631272427,5.583891292091551
24,25.0,266.7840722078539,5.586439612888528
25,26.0,269.8821954699282,5.5979855507117895
26,27.0,273.9040413550404,5.612777831016115
27,28.0,274.8984563687472,5.616401779908971
28,29.0,278.04899478603136,5.627797338399674
29,30.0,279.8365715512202,5.6342057597344795
30,31.0,281.80222269934853,5.641205486940033
31,32.0,284.96447709292727,5.652364530721016
32,33.0,287.025350195895,5.659570540067608
33,34.0,289.7059504510626,5.668866444609451
34,35.0,290.96080897191683,5.673188581029271
35,36.0,293.2234355578483,5.680934897097397
36,37.0,295.9679684554605,5.6902512337909315
37,38.0,297.2750005259641,5.694657638092927
38,39.0,299.7050537999501,5.7027988370431375
39,40.0,301.77336282635287,5.709676281425769
40,41.0,302.0743536572102,5.710673191234546
41,42.0,304.624304369475,5.719079228379283
42,43.0,305.90070201854724,5.72326054608246
43,44.0,308.6028960496555,5.732055324362199
44,45.0,309.6792233956295,5.7355369985022
45,46.0,311.5968569069617,5.741710226997586
46,47.0,313.07199431198046,5.746433177867336
47,48.0,315.4437635337578,5.753980420558804
48,49.0,315.03473851848435,5.752682913756191
49,50.0,315.81895030476824,5.755169107319365
50,51.0,317.09213497896354,5.75919237826907
51,52.0,318.07228253572174,5.762278660522086
52,53.0,320.65898768352497,5.77037821477799
53,54.0,320.7829018756191,5.770764576179241
54,55.0,322.6047625956076,5.776427928742728
55,56.0,323.541483575409,5.7793273393376845
56,57.0,324.85572271553514,5.78338115365755
57,58.0,324.804692075676,5.78322405422898
58,59.0,327.08344210091485,5.790215312966282
59,60.0,326.4288962156775,5.788212149243938
60,61.0,328.7680914256812,5.795352612930469
61,62.0,329.7140837164672,5.798225865927459
62,63.0,328.80676849861527,5.795470248428223
63,64.0,330.54247015198445,5.800735153765124
64,65.0,331.31627412348314,5.803073430114143
65,66.0,332.2726382679919,5.805955831518964
66,67.0,332.74144426551567,5.807365744744854
67,68.0,334.0742358241913,5.811363231226632
68,69.0,334.26665352213087,5.811939038292526
69,70.0,335.50797590674034,5.815645729323616
70,71.0,336.91279338788866,5.819824123535059
71,72.0,337.5013048802451,5.821569376616948
72,73.0,337.0554090443061,5.820247335366215
73,74.0,338.20966593860646,5.823666016596
74,75.0,338.9072329140997,5.825726420710725
75,76.0,339.1112594198887,5.826328252413707
76,77.0,340.93999753271896,5.831706501486077
77,78.0,339.9788515116107,5.828883414239178
78,79.0,341.5811372174336,5.833585241471274
79,80.0,343.3652126025196,5.838794640485418
80,81.0,342.69276319122815,5.836834311620035
81,82.0,342.73960082646363,5.836970977577954
82,83.0,343.5141571320299,5.839228325171281
83,84.0,344.53322190661595,5.8421905209467155
84,85.0,345.319013340731,5.844468666131487
85,86.0,344.27437495783784,5.841438941079882
86,87.0,345.8070618093414,5.845880994698685
87,88.0,347.66038474075583,5.851226097350884
88,89.0,346.83170805994615,5.848839671118885
89,90.0,348.76247231956967,5.854391095419595
90,91.0,347.7693194212341,5.8515393847492145
91,92.0,346.9974523309077,5.84931743793405
92,93.0,347.93346461221677,5.8520112678515845
93,94.0,348.9604158793453,5.854958494220563
94,95.0,349.2826010185359,5.85588133957457
95,96.0,350.5554725490597,5.859518960853499
96,97.0,349.20272337641944,5.855652622836581
97,98.0,350.20563397704905,5.858520507606549
98,99.0,349.95448029470845,5.857803089724572
99,100.0,351.12617115335354,5.861145620850254
